historyid,userid,destinationid,visitdate,experiencerating,name_user,email,preferences,gender,numberofadults,numberofchildren,name_dest,state,type,popularity,besttimetovisit,reviewid,rating,reviewtext
854.0,258.0,721.0,2024-02-15,1.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.931632119904084,Nov-Feb,,,
,,722.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.389779698220083,Nov-Mar,,,
91.0,331.0,723.0,2024-01-01,2.0,Rohan,rohan@example.com,"Beaches, Historical",Male,1.0,2.0,Kampala City,Kampala,City,8.279131951554369,Oct-Mar,,,
588.0,718.0,723.0,2024-03-20,4.0,Rohan,rohan@example.com,"Beaches, Historical",Male,2.0,1.0,Kampala City,Kampala,City,8.279131951554369,Oct-Mar,,,
946.0,411.0,724.0,2024-01-01,5.0,Dhruv,dhruv@example.com,"City, Historical",Male,2.0,2.0,Lake Bunyonyi,Kabale,Nature,7.925686613406978,Sep-Mar,,,
499.0,23.0,725.0,2024-01-01,3.0,Arjun,arjun@example.com,"Nature, Adventure",Male,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.339552233237942,Apr-Jun,,,
491.0,434.0,725.0,2024-02-15,3.0,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.339552233237942,Apr-Jun,,,
689.0,651.0,725.0,2024-02-15,2.0,Aarav,aarav@example.com,"City, Historical",Male,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.339552233237942,Apr-Jun,,,
964.0,913.0,726.0,2024-01-01,3.0,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1.0,1.0,Murchison Falls,Masindi,Historical,8.182156495747552,Nov-Feb,,,
716.0,209.0,727.0,2024-02-15,1.0,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,7.714387334549871,Nov-Mar,,,
10.0,876.0,727.0,2024-01-01,4.0,Ritvik,ritvik@example.com,"City, Historical",Male,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,7.714387334549871,Nov-Mar,,,
592.0,905.0,727.0,2024-01-01,2.0,Anika,anika@example.com,"Nature, Adventure",Female,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,7.714387334549871,Nov-Mar,,,
563.0,197.0,728.0,2024-02-15,4.0,Anika,anika@example.com,"Nature, Adventure",Female,1.0,1.0,Kampala City,Kampala,City,9.09930562784097,Oct-Mar,,,
,,729.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.569879157443847,Sep-Mar,,,
468.0,466.0,730.0,2024-03-20,5.0,Isha,isha@example.com,"Beaches, Historical",Female,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.896272170257733,Apr-Jun,,,
775.0,265.0,731.0,2024-01-01,1.0,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1.0,0.0,Murchison Falls,Masindi,Historical,9.20644321253904,Nov-Feb,,,
860.0,291.0,732.0,2024-02-15,3.0,Arjun,arjun@example.com,"City, Historical",Male,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.465381843255685,Nov-Mar,,,
909.0,727.0,732.0,2024-03-20,2.0,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.465381843255685,Nov-Mar,,,
34.0,878.0,732.0,2024-01-01,1.0,Meera,meera@example.com,"Nature, Adventure",Female,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,8.465381843255685,Nov-Mar,,,
503.0,944.0,732.0,2024-02-15,3.0,Riya,riya@example.com,"Nature, Adventure",Female,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.465381843255685,Nov-Mar,,,
,,733.0,,,,,,,,,Kampala City,Kampala,City,8.703584273601871,Oct-Mar,,,
35.0,951.0,734.0,2024-02-15,4.0,Karan,karan@example.com,"City, Historical",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.248600725902943,Sep-Mar,,,
905.0,764.0,735.0,2024-02-15,3.0,Riya,riya@example.com,"Nature, Adventure",Female,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.514869186476712,Apr-Jun,,,
,,736.0,,,,,,,,,Murchison Falls,Masindi,Historical,9.088805186403164,Nov-Feb,,,
493.0,108.0,737.0,2024-01-01,2.0,Aarav,aarav@example.com,"City, Historical",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.413701353656403,Nov-Mar,,,
,,738.0,,,,,,,,,Kampala City,Kampala,City,8.053822692109417,Oct-Mar,,,
129.0,762.0,739.0,2024-03-20,1.0,Isha,isha@example.com,"City, Historical",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,8.372037385587443,Sep-Mar,,,
,,740.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,9.263891738676694,Apr-Jun,,,
,,741.0,,,,,,,,,Murchison Falls,Masindi,Historical,7.72777553164018,Nov-Feb,,,
,,742.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.532765536915521,Nov-Mar,,,
,,743.0,,,,,,,,,Kampala City,Kampala,City,7.727596682180292,Oct-Mar,,,
,,744.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.203211682328114,Sep-Mar,,,
,,745.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,7.933373924579141,Apr-Jun,,,
,,746.0,,,,,,,,,Murchison Falls,Masindi,Historical,9.059361289382425,Nov-Feb,,,
749.0,63.0,747.0,2024-02-15,2.0,Arjun,arjun@example.com,"City, Historical",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.350906820188296,Nov-Mar,,,
663.0,647.0,748.0,2024-03-20,1.0,Riya,riya@example.com,"Nature, Adventure",Female,2.0,1.0,Kampala City,Kampala,City,8.719936425969232,Oct-Mar,,,
465.0,723.0,748.0,2024-03-20,3.0,Aanya,aanya@example.com,"City, Historical",Female,1.0,2.0,Kampala City,Kampala,City,8.719936425969232,Oct-Mar,,,
133.0,944.0,749.0,2024-01-01,4.0,Riya,riya@example.com,"Nature, Adventure",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,8.931736559795393,Sep-Mar,,,
670.0,865.0,750.0,2024-01-01,2.0,Aditya,aditya@example.com,"Beaches, Historical",Male,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.956458952804828,Apr-Jun,,,
,,751.0,,,,,,,,,Murchison Falls,Masindi,Historical,7.790538404306647,Nov-Feb,,,
234.0,429.0,752.0,2024-03-20,4.0,Anika,anika@example.com,"City, Historical",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.539108136038704,Nov-Mar,,,
156.0,250.0,753.0,2024-03-20,2.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,0.0,Kampala City,Kampala,City,8.594748337394,Oct-Mar,,,
165.0,916.0,753.0,2024-03-20,1.0,Pooja,pooja@example.com,"Beaches, Historical",Female,1.0,2.0,Kampala City,Kampala,City,8.594748337394,Oct-Mar,,,
364.0,987.0,754.0,2024-01-01,5.0,Meera,meera@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.084015245138538,Sep-Mar,,,
,,755.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,7.734281734271488,Apr-Jun,,,
903.0,325.0,756.0,2024-03-20,4.0,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,8.54760827518156,Nov-Feb,,,
336.0,653.0,756.0,2024-03-20,4.0,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.54760827518156,Nov-Feb,,,
899.0,268.0,757.0,2024-02-15,1.0,Meera,meera@example.com,"Beaches, Historical",Female,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,7.644463430707246,Nov-Mar,,,
351.0,584.0,757.0,2024-03-20,3.0,Rohan,rohan@example.com,"Nature, Adventure",Male,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,7.644463430707246,Nov-Mar,,,
,,758.0,,,,,,,,,Kampala City,Kampala,City,9.12139535266794,Oct-Mar,,,
,,759.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.72751759235414,Sep-Mar,,,
1.0,525.0,760.0,2024-01-01,3.0,Saanvi,saanvi@example.com,"City, Historical",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.352180026398809,Apr-Jun,,,
601.0,578.0,761.0,2024-01-01,1.0,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,1.0,Murchison Falls,Masindi,Historical,9.36014231646272,Nov-Feb,,,
643.0,850.0,761.0,2024-01-01,4.0,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2.0,0.0,Murchison Falls,Masindi,Historical,9.36014231646272,Nov-Feb,,,
,,762.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.147811499679674,Nov-Mar,,,
168.0,544.0,763.0,2024-03-20,5.0,Pooja,pooja@example.com,"Beaches, Historical",Female,1.0,1.0,Kampala City,Kampala,City,8.90257550420428,Oct-Mar,,,
863.0,17.0,764.0,2024-02-15,3.0,Aanya,aanya@example.com,"Nature, Adventure",Female,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.506724060467622,Sep-Mar,,,
,,765.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.62458625744304,Apr-Jun,,,
106.0,756.0,766.0,2024-01-01,1.0,Arjun,arjun@example.com,"City, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,8.145328815121932,Nov-Feb,,,
944.0,271.0,767.0,2024-02-15,2.0,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.24362221802096,Nov-Mar,,,
345.0,971.0,767.0,2024-03-20,2.0,Diya,diya@example.com,"Nature, Adventure",Female,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,8.24362221802096,Nov-Mar,,,
772.0,185.0,768.0,2024-01-01,3.0,Meera,meera@example.com,"Nature, Adventure",Female,2.0,1.0,Kampala City,Kampala,City,7.596634440314337,Oct-Mar,,,
773.0,830.0,768.0,2024-02-15,2.0,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,0.0,Kampala City,Kampala,City,7.596634440314337,Oct-Mar,,,
,,769.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,7.57663598347406,Sep-Mar,,,
810.0,929.0,770.0,2024-03-20,3.0,Aarav,aarav@example.com,"Nature, Adventure",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.08102960007878,Apr-Jun,,,
786.0,964.0,771.0,2024-03-20,2.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1.0,0.0,Murchison Falls,Masindi,Historical,8.129988976860952,Nov-Feb,,,
783.0,274.0,772.0,2024-03-20,4.0,Aarav,aarav@example.com,"Beaches, Historical",Male,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,9.13732713238196,Nov-Mar,,,
570.0,684.0,772.0,2024-03-20,2.0,Aditya,aditya@example.com,"City, Historical",Male,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.13732713238196,Nov-Mar,,,
522.0,657.0,773.0,2024-03-20,5.0,Dhruv,dhruv@example.com,"City, Historical",Male,1.0,0.0,Kampala City,Kampala,City,8.784997932243503,Oct-Mar,,,
253.0,201.0,774.0,2024-01-01,3.0,Rohan,rohan@example.com,"City, Historical",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.038663649202402,Sep-Mar,,,
474.0,292.0,775.0,2024-03-20,2.0,Rohan,rohan@example.com,"Beaches, Historical",Male,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.079156318407351,Apr-Jun,,,
204.0,593.0,775.0,2024-03-20,1.0,Kavya,kavya@example.com,"Nature, Adventure",Female,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.079156318407351,Apr-Jun,,,
847.0,706.0,776.0,2024-01-01,2.0,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,0.0,Murchison Falls,Masindi,Historical,8.459363313306993,Nov-Feb,,,
,,777.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.046231352406494,Nov-Mar,,,
,,778.0,,,,,,,,,Kampala City,Kampala,City,9.200907306361843,Oct-Mar,,,
12.0,989.0,779.0,2024-03-20,4.0,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.861507015552508,Sep-Mar,,,
,,780.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,9.291685937704914,Apr-Jun,,,
,,781.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.531079521858732,Nov-Feb,,,
875.0,872.0,782.0,2024-02-15,1.0,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.99783225118662,Nov-Mar,,,
,,783.0,,,,,,,,,Kampala City,Kampala,City,8.528348193854123,Oct-Mar,,,
622.0,174.0,784.0,2024-01-01,1.0,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,1.0,Lake Bunyonyi,Kabale,Nature,8.317882740052342,Sep-Mar,,,
461.0,319.0,784.0,2024-02-15,4.0,Pooja,pooja@example.com,"Beaches, Historical",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.317882740052342,Sep-Mar,,,
477.0,335.0,785.0,2024-03-20,4.0,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.366933345133754,Apr-Jun,,,
969.0,379.0,786.0,2024-03-20,2.0,Isha,isha@example.com,"Beaches, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,8.389205905418272,Nov-Feb,,,
313.0,715.0,786.0,2024-01-01,2.0,Pooja,pooja@example.com,"Beaches, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,8.389205905418272,Nov-Feb,,,
3.0,897.0,786.0,2024-03-20,2.0,Pooja,pooja@example.com,"City, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,8.389205905418272,Nov-Feb,,,
778.0,912.0,786.0,2024-01-01,3.0,Aarav,aarav@example.com,"City, Historical",Male,1.0,1.0,Murchison Falls,Masindi,Historical,8.389205905418272,Nov-Feb,,,
,,787.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.44212563021952,Nov-Mar,,,
244.0,461.0,788.0,2024-01-01,4.0,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1.0,0.0,Kampala City,Kampala,City,8.223627062910356,Oct-Mar,,,
,,789.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.174235795355958,Sep-Mar,,,
,,790.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,9.157720701508042,Apr-Jun,,,
687.0,934.0,791.0,2024-03-20,1.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,2.0,Murchison Falls,Masindi,Historical,9.42168809807716,Nov-Feb,,,
,,792.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,7.50562874119151,Nov-Mar,,,
498.0,527.0,793.0,2024-03-20,2.0,Karan,karan@example.com,"Nature, Adventure",Male,1.0,2.0,Kampala City,Kampala,City,7.781580260307882,Oct-Mar,,,
,,794.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.531159787998941,Sep-Mar,,,
972.0,655.0,795.0,2024-03-20,5.0,Kavya,kavya@example.com,"Beaches, Historical",Female,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,,,
47.0,891.0,796.0,2024-02-15,3.0,Karan,karan@example.com,"City, Historical",Male,1.0,1.0,Murchison Falls,Masindi,Historical,9.243698788707544,Nov-Feb,,,
141.0,298.0,797.0,2024-03-20,4.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,9.120638441373126,Nov-Mar,,,
,,798.0,,,,,,,,,Kampala City,Kampala,City,7.608875043089363,Oct-Mar,,,
975.0,752.0,799.0,2024-03-20,3.0,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,9.078902378388406,Sep-Mar,,,
441.0,779.0,799.0,2024-03-20,1.0,Diya,diya@example.com,"Nature, Adventure",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,9.078902378388406,Sep-Mar,,,
925.0,379.0,800.0,2024-01-01,3.0,Isha,isha@example.com,"Beaches, Historical",Female,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.972030910129,Apr-Jun,,,
991.0,978.0,800.0,2024-01-01,1.0,Pooja,pooja@example.com,"City, Historical",Female,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.972030910129,Apr-Jun,,,
851.0,74.0,801.0,2024-02-15,1.0,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1.0,1.0,Murchison Falls,Masindi,Historical,9.157148625977571,Nov-Feb,,,
268.0,585.0,801.0,2024-01-01,4.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,9.157148625977571,Nov-Feb,,,
,,802.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.41083109431862,Nov-Mar,,,
96.0,77.0,803.0,2024-03-20,5.0,Arjun,arjun@example.com,"Nature, Adventure",Male,2.0,0.0,Kampala City,Kampala,City,9.31045957210701,Oct-Mar,,,
879.0,299.0,803.0,2024-03-20,4.0,Isha,isha@example.com,"Nature, Adventure",Female,2.0,1.0,Kampala City,Kampala,City,9.31045957210701,Oct-Mar,,,
537.0,635.0,803.0,2024-03-20,4.0,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,0.0,Kampala City,Kampala,City,9.31045957210701,Oct-Mar,,,
76.0,537.0,804.0,2024-01-01,5.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,0.0,Lake Bunyonyi,Kabale,Nature,8.208242452766306,Sep-Mar,,,
25.0,81.0,805.0,2024-01-01,3.0,Isha,isha@example.com,"City, Historical",Female,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,,,
281.0,321.0,805.0,2024-02-15,4.0,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,,,
942.0,568.0,805.0,2024-03-20,5.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,,,
150.0,782.0,805.0,2024-03-20,3.0,Aditya,aditya@example.com,"Nature, Adventure",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,,,
201.0,888.0,805.0,2024-03-20,2.0,Riya,riya@example.com,"City, Historical",Female,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,,,
765.0,305.0,806.0,2024-03-20,1.0,Aanya,aanya@example.com,"Nature, Adventure",Female,1.0,0.0,Murchison Falls,Masindi,Historical,8.576757876815993,Nov-Feb,,,
212.0,746.0,807.0,2024-02-15,5.0,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,9.178994029748877,Nov-Mar,,,
686.0,55.0,808.0,2024-02-15,3.0,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,0.0,Kampala City,Kampala,City,8.01406881114496,Oct-Mar,,,
745.0,208.0,808.0,2024-01-01,3.0,Karan,karan@example.com,"Beaches, Historical",Male,1.0,2.0,Kampala City,Kampala,City,8.01406881114496,Oct-Mar,,,
,,809.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,7.8442566698712035,Sep-Mar,,,
,,810.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.161053310539785,Apr-Jun,,,
692.0,999.0,811.0,2024-02-15,3.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,2.0,Murchison Falls,Masindi,Historical,9.393805813478073,Nov-Feb,,,
,,812.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.006784740288401,Nov-Mar,,,
818.0,906.0,813.0,2024-02-15,3.0,Arjun,arjun@example.com,"City, Historical",Male,1.0,1.0,Kampala City,Kampala,City,8.336255248752801,Oct-Mar,,,
586.0,516.0,814.0,2024-01-01,1.0,Aditya,aditya@example.com,"City, Historical",Male,1.0,1.0,Lake Bunyonyi,Kabale,Nature,7.589205999248015,Sep-Mar,,,
57.0,882.0,814.0,2024-03-20,1.0,Vivaan,vivaan@example.com,"City, Historical",Male,1.0,1.0,Lake Bunyonyi,Kabale,Nature,7.589205999248015,Sep-Mar,,,
,,815.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,9.220824441474456,Apr-Jun,,,
,,816.0,,,,,,,,,Murchison Falls,Masindi,Historical,9.423987379093196,Nov-Feb,,,
,,817.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,7.999026975129425,Nov-Mar,,,
981.0,135.0,818.0,2024-03-20,4.0,Meera,meera@example.com,"City, Historical",Female,1.0,2.0,Kampala City,Kampala,City,8.385706717073933,Oct-Mar,,,
324.0,688.0,818.0,2024-03-20,2.0,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,1.0,Kampala City,Kampala,City,8.385706717073933,Oct-Mar,,,
,,819.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,7.562622503552138,Sep-Mar,,,
,,820.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.772244496732984,Apr-Jun,,,
857.0,475.0,821.0,2024-02-15,5.0,Karan,karan@example.com,"Beaches, Historical",Male,1.0,1.0,Murchison Falls,Masindi,Historical,8.853137683108654,Nov-Feb,,,
,,822.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.22889675552697,Nov-Mar,,,
894.0,461.0,823.0,2024-03-20,2.0,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1.0,0.0,Kampala City,Kampala,City,8.501224868997667,Oct-Mar,,,
519.0,528.0,824.0,2024-03-20,1.0,Isha,isha@example.com,"City, Historical",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,9.206043310589514,Sep-Mar,,,
103.0,676.0,824.0,2024-01-01,5.0,Karan,karan@example.com,"Beaches, Historical",Male,2.0,0.0,Lake Bunyonyi,Kabale,Nature,9.206043310589514,Sep-Mar,,,
492.0,768.0,824.0,2024-03-20,3.0,Anika,anika@example.com,"City, Historical",Female,1.0,2.0,Lake Bunyonyi,Kabale,Nature,9.206043310589514,Sep-Mar,,,
396.0,63.0,825.0,2024-03-20,2.0,Arjun,arjun@example.com,"City, Historical",Male,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.943715893520679,Apr-Jun,,,
774.0,200.0,826.0,2024-03-20,3.0,Aditya,aditya@example.com,"Nature, Adventure",Male,1.0,1.0,Murchison Falls,Masindi,Historical,8.277156854345177,Nov-Feb,,,
959.0,308.0,826.0,2024-02-15,3.0,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Murchison Falls,Masindi,Historical,8.277156854345177,Nov-Feb,,,
340.0,442.0,827.0,2024-01-01,2.0,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.377495779286125,Nov-Mar,,,
748.0,103.0,828.0,2024-01-01,2.0,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,0.0,Kampala City,Kampala,City,7.804063905354139,Oct-Mar,,,
139.0,975.0,828.0,2024-01-01,3.0,Tanvi,tanvi@example.com,"City, Historical",Female,1.0,0.0,Kampala City,Kampala,City,7.804063905354139,Oct-Mar,,,
,,829.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,9.073371866855572,Sep-Mar,,,
339.0,499.0,830.0,2024-03-20,3.0,Aarav,aarav@example.com,"Beaches, Historical",Male,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.928094923060946,Apr-Jun,,,
661.0,711.0,831.0,2024-01-01,2.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.771961835427916,Nov-Feb,,,
,,832.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.366867008044636,Nov-Mar,,,
495.0,93.0,833.0,2024-03-20,1.0,Meera,meera@example.com,"City, Historical",Female,1.0,0.0,Kampala City,Kampala,City,7.976891811337149,Oct-Mar,,,
602.0,951.0,834.0,2024-02-15,1.0,Karan,karan@example.com,"City, Historical",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.329340966088974,Sep-Mar,,,
453.0,67.0,835.0,2024-03-20,4.0,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.622267855355735,Apr-Jun,,,
939.0,377.0,835.0,2024-03-20,2.0,Isha,isha@example.com,"Nature, Adventure",Female,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.622267855355735,Apr-Jun,,,
696.0,135.0,836.0,2024-03-20,5.0,Meera,meera@example.com,"City, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,7.789458969308924,Nov-Feb,,,
269.0,538.0,837.0,2024-02-15,1.0,Anika,anika@example.com,"Beaches, Historical",Female,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,9.49270628520052,Nov-Mar,,,
,,838.0,,,,,,,,,Kampala City,Kampala,City,7.6511899073828,Oct-Mar,,,
111.0,132.0,839.0,2024-03-20,5.0,Meera,meera@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,9.19673720089384,Sep-Mar,,,
697.0,945.0,839.0,2024-01-01,3.0,Dhruv,dhruv@example.com,"City, Historical",Male,2.0,0.0,Lake Bunyonyi,Kabale,Nature,9.19673720089384,Sep-Mar,,,
223.0,71.0,840.0,2024-01-01,4.0,Kavya,kavya@example.com,"Nature, Adventure",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.93351873337229,Apr-Jun,,,
,,841.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.641198251436522,Nov-Feb,,,
,,842.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.784629096343433,Nov-Mar,,,
,,843.0,,,,,,,,,Kampala City,Kampala,City,9.191194972792676,Oct-Mar,,,
,,844.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,9.173580627388572,Sep-Mar,,,
,,845.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.669449269625428,Apr-Jun,,,
,,846.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.971338259095013,Nov-Feb,,,
605.0,93.0,847.0,2024-02-15,4.0,Meera,meera@example.com,"City, Historical",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,7.790585198400288,Nov-Mar,,,
179.0,436.0,848.0,2024-02-15,5.0,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,2.0,Kampala City,Kampala,City,9.02991974288286,Oct-Mar,,,
698.0,102.0,849.0,2024-02-15,2.0,Tanvi,tanvi@example.com,"City, Historical",Female,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.749274375887886,Sep-Mar,,,
82.0,303.0,849.0,2024-01-01,1.0,Riya,riya@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.749274375887886,Sep-Mar,,,
